"contrast","ratio","SE","df","null","t.ratio","p.value"
"Melipona marginata / Scaptotrigona xanthotricha",0.6377823110326,0.101355526052399,45,1,-2.83011566405845,0.521852618813873
"Melipona marginata / Schwarziana quadrifasciata",0.873931810860306,0.154751501857503,45,1,-0.760993381050819,0.999999999057638
"Melipona marginata / Tetragona clavipes",0.678635357194599,0.105720863884898,45,1,-2.4885103880334,0.755209128522668
"Melipona marginata / Tetragonisca angustula",0.809524735213441,0.127625595437315,45,1,-1.34031901534198,0.999860203867726
"Melipona marginata / Trigona hyalinata",0.870705756099021,0.153679806264077,45,1,-0.784424735317259,0.999999998065146
"Melipona marginata / Trigona spinipes",0.736916503002347,0.119521219910532,45,1,-1.88222958184138,0.979842243520873
"Melipona mondury / Melipona quadrifasciata",0.789632692493599,0.126056062651566,45,1,-1.47951061678545,0.999271811238365
"Melipona mondury / Melipona scutellaris",0.850426910897547,0.133001997941736,45,1,-1.03595025052427,0.999999028866049
"Melipona mondury / Nannotrigona testaceicornis",1.15497631165524,0.181192065175763,45,1,0.918411054743455,0.999999927940864
"Melipona mondury / Oxytrigona tataira",2.17819404037962,0.483231324745732,45,1,3.50911769160298,0.154809425538689
"Melipona mondury / Partamona helleri",0.785533566980583,0.122746063431887,45,1,-1.54482826869563,0.998575017458336
"Melipona mondury / Plebeia droryana",0.965806080304459,0.156919152923747,45,1,-0.214139111057871,1
"Melipona mondury / Plebeia lucii",0.987600761608318,0.157303995927948,45,1,-0.0783327090075409,1
"Melipona mondury / Plebeia phrynostoma",1.1060769712444,0.292936535541966,45,1,0.380676727095781,1
"Melipona mondury / Scaptotrigona bipunctata",0.887031339687857,0.141575431261443,45,1,-0.751068528705134,0.999999999311255
"Melipona mondury / Scaptotrigona depilis",1.01645042610089,0.230835910659399,45,1,0.0718475665101165,1
"Melipona mondury / Scaptotrigona polysticta",0.80190765674191,0.126987633005035,45,1,-1.39407742907407,0.999725295518318
"Melipona mondury / Scaptotrigona xanthotricha",0.824991928436689,0.13107441094045,45,1,-1.21086434092901,0.999978066259383
"Melipona mondury / Schwarziana quadrifasciata",1.13045890030487,0.200135592139511,45,1,0.692635441196973,0.999999999903199
"Melipona mondury / Tetragona clavipes",0.877836657355453,0.136746520300362,45,1,-0.836419827255773,0.999999991342625
"Melipona mondury / Tetragonisca angustula",1.04714627682234,0.16512023148994,45,1,0.292154369153549,1
"Melipona mondury / Trigona hyalinata",1.12628589473116,0.198753393456983,45,1,0.673920574235741,0.999999999950707
"Melipona mondury / Trigona spinipes",0.953225193600035,0.154552597410396,45,1,-0.295455392872939,1
"Melipona quadrifasciata / Melipona scutellaris",1.0769905032832,0.169053979798498,45,1,0.47251777682614,1
"Melipona quadrifasciata / Nannotrigona testaceicornis",1.4626753965922,0.241464220780334,45,1,2.30347795745485,0.85784308113296
"Melipona quadrifasciata / Oxytrigona tataira",2.75849019561368,0.607617786693597,45,1,4.60650518509893,0.00867780355150027
"Melipona quadrifasciata / Partamona helleri",0.994808819908316,0.156350055235721,45,1,-0.0331159623332107,1
"Melipona quadrifasciata / Plebeia droryana",1.22310802159738,0.190871087569526,45,1,1.29054672838549,0.999928635324661
"Melipona quadrifasciata / Plebeia lucii",1.25070905877713,0.194691575823073,45,1,1.43712905757925,0.999544507876893
"Melipona quadrifasciata / Plebeia phrynostoma",1.40074870475727,0.345849029992862,45,1,1.36493647116736,0.999808322499685
"Melipona quadrifasciata / Scaptotrigona bipunctata",1.12334677644448,0.17485588684586,45,1,0.747239269742546,0.999999999390625
"Melipona quadrifasciata / Scaptotrigona depilis",1.28724460849134,0.284575621413089,45,1,1.14217224362641,0.999992918507089
"Melipona quadrifasciata / Scaptotrigona polysticta",1.01554515709012,0.158205839360213,45,1,0.0990188595009243,1
"Melipona quadrifasciata / Scaptotrigona xanthotricha",1.04477934649771,0.162669660137373,45,1,0.281351190732059,1
"Melipona quadrifasciata / Schwarziana quadrifasciata",1.4316262625031,0.249179493202443,45,1,2.06149915519661,0.946495182569065
"Melipona quadrifasciata / Tetragona clavipes",1.11170252409802,0.176083919877021,45,1,0.66855123190398,0.999999999959551
"Melipona quadrifasciata / Tetragonisca angustula",1.32611818985804,0.221537008715322,45,1,1.68958155135906,0.994829043789873
"Melipona quadrifasciata / Trigona hyalinata",1.42634151984568,0.248381910129671,45,1,2.03924719766038,0.951980436256161
"Melipona quadrifasciata / Trigona spinipes",1.20717544076072,0.188287332761564,45,1,1.20714948464055,0.999979309054911
"Melipona scutellaris / Nannotrigona testaceicornis",1.35811355080035,0.216597233669954,45,1,1.9192950440575,0.974819206530606
"Melipona scutellaris / Oxytrigona tataira",2.5612948184821,0.564711608515533,45,1,4.26577182063106,0.0231104374886012
"Melipona scutellaris / Partamona helleri",0.923693214448642,0.14378495558702,45,1,-0.509917109100236,1
"Melipona scutellaris / Plebeia droryana",1.13567205826676,0.180334544804204,45,1,0.801207670354157,0.999999996816515
"Melipona scutellaris / Plebeia lucii",1.16129998822121,0.182049403456322,45,1,0.953921645898874,0.999999833779054
"Melipona scutellaris / Plebeia phrynostoma",1.30061379416726,0.333885512494207,45,1,1.02384951642555,0.999999241267865
"Melipona scutellaris / Scaptotrigona bipunctata",1.04304241589871,0.163705228834094,45,1,0.268505345986049,1
"Melipona scutellaris / Scaptotrigona depilis",1.19522373184089,0.267554152266579,45,1,0.796654806083436,0.999999997214886
"Melipona scutellaris / Scaptotrigona polysticta",0.942947179194471,0.147363244098279,45,1,-0.37589728172623,1
"Melipona scutellaris / Scaptotrigona xanthotricha",0.97009151270388,0.151863513827384,45,1,-0.19396826072093,1
"Melipona scutellaris / Schwarziana quadrifasciata",1.32928401702596,0.232478085951628,45,1,1.62754273433544,0.996929097295673
"Melipona scutellaris / Tetragona clavipes",1.03223057279429,0.160944326382936,45,1,0.203452252259429,1
"Melipona scutellaris / Tetragonisca angustula",1.23131836893211,0.198011907961645,45,1,1.29395967774291,0.999925154508724
"Melipona scutellaris / Trigona hyalinata",1.32437706321225,0.231230851258168,45,1,1.60909936639863,0.997392820621969
"Melipona scutellaris / Trigona spinipes",1.12087844514938,0.177725623167583,45,1,0.719685028253803,0.99999999975368
"Nannotrigona testaceicornis / Oxytrigona tataira",1.88592096513042,0.42455150400333,45,1,2.81817152125714,0.530204669932135
"Nannotrigona testaceicornis / Partamona helleri",0.680129591450068,0.108255778682115,45,1,-2.42177244398517,0.795260431245557
"Nannotrigona testaceicornis / Plebeia droryana",0.836212890739142,0.141420886731988,45,1,-1.05765925183629,0.999998504489126
"Nannotrigona testaceicornis / Plebeia lucii",0.855083131698997,0.140694478308224,45,1,-0.951486485863319,0.999999842809164
"Nannotrigona testaceicornis / Plebeia phrynostoma",0.957662040409508,0.264499837034252,45,1,-0.15663066338071,1
"Nannotrigona testaceicornis / Scaptotrigona bipunctata",0.76800825327458,0.126747809340491,45,1,-1.59939225393232,0.99761207859587
"Nannotrigona testaceicornis / Scaptotrigona depilis",0.880061708490088,0.204772813991097,45,1,-0.549094103303612,1
"Nannotrigona testaceicornis / Scaptotrigona polysticta",0.694306583303571,0.113233978214754,45,1,-2.23706669826477,0.887597552403438
"Nannotrigona testaceicornis / Scaptotrigona xanthotricha",0.714293375640201,0.117088155693806,45,1,-2.05257506095055,0.948745487636465
"Nannotrigona testaceicornis / Schwarziana quadrifasciata",0.978772368659897,0.177793592592253,45,1,-0.118118507475109,1
"Nannotrigona testaceicornis / Tetragona clavipes",0.760047326076666,0.119905488285641,45,1,-1.7391836369124,0.992395344792828
"Nannotrigona testaceicornis / Tetragonisca angustula",0.906638747700063,0.14121734086855,45,1,-0.629248169701025,1
"Nannotrigona testaceicornis / Trigona hyalinata",0.975159302719409,0.176249688459093,45,1,-0.139175169397865,1
"Nannotrigona testaceicornis / Trigona spinipes",0.825320124733929,0.139196257903434,45,1,-1.1383079544432,0.999993377351811
"Oxytrigona tataira / Partamona helleri",0.360635256739422,0.0795441141155099,45,1,-4.62394543133673,0.00824090892339402
"Oxytrigona tataira / Plebeia droryana",0.443397632350576,0.0979690341469969,45,1,-3.6808581338378,0.104775141397938
"Oxytrigona tataira / Plebeia lucii",0.45340348164583,0.0998479721057296,45,1,-3.59175897055934,0.128750985207889
"Oxytrigona tataira / Plebeia phrynostoma",0.507795426275077,0.149789659463768,45,1,-2.29736209884272,0.860752079914806
"Oxytrigona tataira / Scaptotrigona bipunctata",0.407232470222562,0.0896997103874608,45,1,-4.0785624742575,0.0384988629782183
"Oxytrigona tataira / Scaptotrigona depilis",0.46664824494871,0.126500036567324,45,1,-2.8116176777377,0.534796485718216
"Oxytrigona tataira / Scaptotrigona polysticta",0.368152534565814,0.0810438269897008,45,1,-4.53926416725773,0.0105766504242584
"Oxytrigona tataira / Scaptotrigona xanthotricha",0.378750429549843,0.083390483638907,45,1,-4.40962041724856,0.0153952405854419
"Oxytrigona tataira / Schwarziana quadrifasciata",0.518989070463093,0.121202963532637,45,1,-2.80843492417379,0.537028476747208
"Oxytrigona tataira / Tetragona clavipes",0.403011229065002,0.0891347216554687,45,1,-4.10898146228545,0.0354891569463526
"Oxytrigona tataira / Tetragonisca angustula",0.480740584819451,0.10882520218363,45,1,-3.23553375098622,0.270592926260842
"Oxytrigona tataira / Trigona hyalinata",0.517073260624138,0.120731551415803,45,1,-2.82483223516532,0.525544335998652
"Oxytrigona tataira / Trigona spinipes",0.437621798576725,0.0966492851088729,45,1,-3.74188746564573,0.0906046398478993
"Partamona helleri / Plebeia droryana",1.22949052835107,0.195598537610232,45,1,1.29864260476759,0.999920130168072
"Partamona helleri / Plebeia lucii",1.25723559516933,0.197317096873062,45,1,1.45856855041908,0.99942050171103
"Partamona helleri / Plebeia phrynostoma",1.40805818839279,0.362540335619869,45,1,1.32910403472957,0.999879367195289
"Partamona helleri / Scaptotrigona bipunctata",1.12920870217858,0.177449981882204,45,1,0.773278150148064,0.999999998620904
"Partamona helleri / Scaptotrigona depilis",1.29396179721243,0.29000941772728,45,1,1.14984258027873,0.999991920360142
"Partamona helleri / Scaptotrigona polysticta",1.02084454496867,0.159678315132997,45,1,0.131892038949793,1
"Partamona helleri / Scaptotrigona xanthotricha",1.05023128624252,0.164581051299002,45,1,0.312747234138098,1
"Partamona helleri / Schwarziana quadrifasciata",1.43909687354304,0.251902315320924,45,1,2.07959153081091,0.941722159840578
"Partamona helleri / Tetragona clavipes",1.11750368699031,0.174152168561054,45,1,0.712892039831478,0.999999999804323
"Partamona helleri / Tetragonisca angustula",1.33303823138627,0.213884552723197,45,1,1.79160265150545,0.988881343773864
"Partamona helleri / Trigona hyalinata",1.43378455367649,0.250512040975956,45,1,2.06224678335526,0.946303565678075
"Partamona helleri / Trigona spinipes",1.21347480702069,0.192756396486186,45,1,1.21808043725334,0.999975456392346
"Plebeia droryana / Plebeia lucii",1.02256631196294,0.159705723459856,45,1,0.14288177490583,1
"Plebeia droryana / Plebeia phrynostoma",1.1452371172645,0.277218671958763,45,1,0.560234838681292,1
"Plebeia droryana / Scaptotrigona bipunctata",0.918436275953275,0.143335615428152,45,1,-0.545175660116238,1
"Plebeia droryana / Scaptotrigona depilis",1.05243738554686,0.231878672865289,45,1,0.231969609322058,1
"Plebeia droryana / Scaptotrigona polysticta",0.830298828196565,0.130050984554856,45,1,-1.1873062628093,0.999984928344971
"Plebeia droryana / Scaptotrigona xanthotricha",0.854200387904599,0.133555792026513,45,1,-1.00791572823299,0.999999455576499
"Plebeia droryana / Schwarziana quadrifasciata",1.17048227729992,0.20436191416872,45,1,0.901598925049884,0.999999952283505
"Plebeia droryana / Tetragona clavipes",0.908916060125368,0.146176615417515,45,1,-0.593828123735318,1
"Plebeia droryana / Tetragonisca angustula",1.08422000873327,0.185852132863797,45,1,0.471724171368508,1
"Plebeia droryana / Trigona hyalinata",1.16616152838478,0.20395021488017,45,1,0.878937850516209,0.999999973103316
"Plebeia droryana / Trigona spinipes",0.98697369279301,0.153633022607935,45,1,-0.0842338049146961,1
"Plebeia lucii / Plebeia phrynostoma",1.11996366775087,0.277368490253682,45,1,0.457469694131221,1
"Plebeia lucii / Scaptotrigona bipunctata",0.898167938067724,0.139811916327217,45,1,-0.689938566088593,0.999999999912045
"Plebeia lucii / Scaptotrigona depilis",1.02921186942544,0.227695214060883,45,1,0.130149600493952,1
"Plebeia lucii / Scaptotrigona polysticta",0.811975534968194,0.126445495496166,45,1,-1.33751209845892,0.999865239126937
"Plebeia lucii / Scaptotrigona xanthotricha",0.835349627609826,0.130037343882978,45,1,-1.15569503735167,0.999991073913952
"Plebeia lucii / Schwarziana quadrifasciata",1.14465170972925,0.199207700546327,45,1,0.776289829846099,0.999999998487826
"Plebeia lucii / Tetragona clavipes",0.888857817328824,0.140521981551104,45,1,-0.7452459882286,0.999999999428428
"Plebeia lucii / Tetragonisca angustula",1.06029310378118,0.176498279644066,45,1,0.351704650463708,1
"Plebeia lucii / Trigona hyalinata",1.14042631244734,0.198534563478613,45,1,0.754802930259548,0.99999999922453
"Plebeia lucii / Trigona spinipes",0.965192849839137,0.150654995828583,45,1,-0.226970422223449,1
"Plebeia phrynostoma / Scaptotrigona bipunctata",0.801961674231309,0.198060799548535,45,1,-0.893606907766743,0.99999996092625
"Plebeia phrynostoma / Scaptotrigona depilis",0.918968980031581,0.261616455697387,45,1,-0.296829776808266,1
"Plebeia phrynostoma / Scaptotrigona polysticta",0.725001674919346,0.181124364743024,45,1,-1.28722047709345,0.999931886933875
"Plebeia phrynostoma / Scaptotrigona xanthotricha",0.745872077517827,0.185387638880619,45,1,-1.17963941996825,0.99998669756288
"Plebeia phrynostoma / Schwarziana quadrifasciata",1.02204360970741,0.265891370236106,45,1,0.0838116868217184,1
"Plebeia phrynostoma / Tetragona clavipes",0.793648796763063,0.207527187071566,45,1,-0.883853044673116,0.999999969488316
"Plebeia phrynostoma / Tetragonisca angustula",0.946720982396226,0.26475222810431,45,1,-0.195782262462364,1
"Plebeia phrynostoma / Trigona hyalinata",1.01827081117512,0.266395477961719,45,1,0.0692080632816756,1
"Plebeia phrynostoma / Trigona spinipes",0.861807286818022,0.20904117653107,45,1,-0.613137961748487,1
"Scaptotrigona bipunctata / Scaptotrigona depilis",1.14590136855658,0.253344166600635,45,1,0.616008192334549,1
"Scaptotrigona bipunctata / Scaptotrigona polysticta",0.904035315171726,0.14082898500748,45,1,-0.647631442881652,0.999999999981682
"Scaptotrigona bipunctata / Scaptotrigona xanthotricha",0.930059504692361,0.144804924678062,45,1,-0.465699327471729,1
"Scaptotrigona bipunctata / Schwarziana quadrifasciata",1.27442949276479,0.221815744764143,45,1,1.39326176294049,0.999727995095693
"Scaptotrigona bipunctata / Tetragona clavipes",0.989634320771982,0.156722207327182,45,1,-0.0657964761692937,1
"Scaptotrigona bipunctata / Tetragonisca angustula",1.1805065164787,0.197147883141828,45,1,0.993657630235481,0.999999598237132
"Scaptotrigona bipunctata / Trigona hyalinata",1.26972503037772,0.221102203199002,45,1,1.37136037981814,0.999792234911164
"Scaptotrigona bipunctata / Trigona spinipes",1.07462403068585,0.167623101376011,45,1,0.461401898978925,1
"Scaptotrigona depilis / Scaptotrigona polysticta",0.788929431431332,0.174941200908806,45,1,-1.06914853927506,0.999998131018467
"Scaptotrigona depilis / Scaptotrigona xanthotricha",0.811640102903359,0.179724664597778,45,1,-0.942485427256038,0.999999872366949
"Scaptotrigona depilis / Schwarziana quadrifasciata",1.11216333947669,0.26096438908404,45,1,0.453053498216325,1
"Scaptotrigona depilis / Tetragona clavipes",0.863629582726273,0.194896707793488,45,1,-0.649666582670989,0.999999999980182
"Scaptotrigona depilis / Tetragonisca angustula",1.03019906326293,0.241660951223162,45,1,0.126832790829378,1
"Scaptotrigona depilis / Trigona hyalinata",1.10805787061509,0.260386164828509,45,1,0.436645729923032,1
"Scaptotrigona depilis / Trigona spinipes",0.937798016629903,0.206670773063433,45,1,-0.291410499094866,1
"Scaptotrigona polysticta / Scaptotrigona xanthotricha",1.02878669570081,0.160161398022213,45,1,0.182298065852805,1
"Scaptotrigona polysticta / Schwarziana quadrifasciata",1.4097120669702,0.245377024637536,45,1,1.97277903035857,0.965963726554782
"Scaptotrigona polysticta / Tetragona clavipes",1.09468546655613,0.172243553286127,45,1,0.574959075923128,1
"Scaptotrigona polysticta / Tetragonisca angustula",1.30581902793748,0.215289203295732,45,1,1.61843824726108,0.997166024212566
"Scaptotrigona polysticta / Trigona hyalinata",1.40450821894777,0.244424989866011,45,1,1.95190144754766,0.969659497608226
"Scaptotrigona polysticta / Trigona spinipes",1.18869695978826,0.186034604320247,45,1,1.10450118423657,0.999996374146824
"Scaptotrigona xanthotricha / Schwarziana quadrifasciata",1.37026661878623,0.238467662627732,45,1,1.81006216109143,0.98737143466188
"Scaptotrigona xanthotricha / Tetragona clavipes",1.06405484356544,0.167871326864878,45,1,0.39353893480785,1
"Scaptotrigona xanthotricha / Tetragonisca angustula",1.26928063260767,0.210428320335653,45,1,1.43830620580205,0.999538360059553
"Scaptotrigona xanthotricha / Trigona hyalinata",1.36520838072368,0.237612205578841,45,1,1.78862457535648,0.989110771394176
"Scaptotrigona xanthotricha / Trigona spinipes",1.15543578154315,0.180529698059927,45,1,0.924693051043308,0.999999916174382
"Schwarziana quadrifasciata / Tetragona clavipes",0.776531245071106,0.136682701085161,45,1,-1.4368975562457,0.999545708425759
"Schwarziana quadrifasciata / Tetragonisca angustula",0.926301943874246,0.169841079987207,45,1,-0.417526005628362,1
"Schwarziana quadrifasciata / Trigona hyalinata",0.996308573825561,0.189963259581286,45,1,-0.0193964057567594,1
"Schwarziana quadrifasciata / Trigona spinipes",0.843219681266575,0.147145363055021,45,1,-0.977213013768654,0.999999719345929
"Tetragona clavipes / Tetragonisca angustula",1.19287143917747,0.189405775060352,45,1,1.11073082380687,0.999995939356535
"Tetragona clavipes / Trigona hyalinata",1.28302445027094,0.225243423955245,45,1,1.41959987461958,0.999627914810193
"Tetragona clavipes / Trigona spinipes",1.08587991354986,0.174315247222502,45,1,0.513244486055904,1
"Tetragonisca angustula / Trigona hyalinata",1.07557646878999,0.196132028511503,45,1,0.399542215135165,1
"Tetragonisca angustula / Trigona spinipes",0.910307580420072,0.155588653638623,45,1,-0.549809334044041,1
"Trigona hyalinata / Trigona spinipes",0.846343897281576,0.147920476902372,45,1,-0.954534054770435,0.999999831433183
